Player,Nation,Position,Age,Squad,League,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shooting,Statistic,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passing,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Pass Types,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Goal and Shot Creation,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Defense,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Possession,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Miscellaneous Stats,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Goals Against,Shots on Target Against,Saves,Save Percentage,Wins,Draws,Losses,Clean Sheets,Clean Sheet Percentage,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Save% (Penalty Kicks),Advanced Goalkeeping,Free Kick Goals Against,Corner Kick Goals Against,Own Goals Scored Against Goalkeeper,Post-Shot Expected Goals,PSxG/SoT,PSxG-GA,Passes Completed (Launched),Passes Attempted (Launched),Pass Completion Percentage (Launched),Passes Attempted (GK),Throws Attempted,Launch %,Average Pass Length,Goal Kicks,Launch% (Goal Kicks),Avg. Length of Goal Kicks,Crosses Faced,Crosses Stopped,Crosses Stopped %,Def. Actions Outside Pen. Area,Avg. Distance of Def. Actions
Dominique Badji,SEN,"FW,MF",32,D.C. United,MLS,0.12,0.00,0.12,0.12,0.00,0.00,0.36,0.00,0.30,0.30,0.04,0.32,1.08,1.08,6.50,Shooting,Per 90,1.93,0.84,43.8%,0.06,0.14,12.60,0.00,0.16,-0.18,-0.18,Passing,12.99,20.21,64.3%,180.72,23.94,7.58,10.35,73.3%,3.85,5.53,69.6%,0.60,1.56,38.5%,0.06,0.60,0.72,0.00,0.00,Pass Types,19.25,0.72,0.24,0.12,0.12,0.72,0.00,0.00,0.00,0.00,0.00,0.24,0.00,Goal and Shot Creation,1.20,0.96,0.00,0.00,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,0.36,0.24,0.00,0.12,0.24,0.24,0.24,100.0%,0.00,0.12,0.12,0.00,0.36,1.08,0.00,Possession,28.16,0.96,2.05,10.83,15.64,3.13,28.16,0.84,0.12,14.3%,0.60,71.4%,16.00,76.52,29.96,0.60,0.48,2.29,1.08,22.50,Miscellaneous Stats,0.00,2.29,2.17,0.60,0.00,0.00,0.00,2.05,4.69,4.69,50.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeevan Badwal,CAN,"MF,FW",18,Vancouver W'caps,MLS,0.10,0.20,0.30,0.10,0.00,0.00,0.10,0.00,0.08,0.08,0.13,0.21,1.00,2.81,3.01,Shooting,Per 90,0.70,0.50,71.4%,0.14,0.20,13.10,0.00,0.11,+0.02,+0.02,Passing,29.83,33.65,88.7%,455.63,84.07,14.77,15.87,93.0%,12.46,13.46,92.5%,1.10,1.61,68.8%,0.06,0.50,1.71,1.00,0.20,Pass Types,32.54,1.10,0.30,0.10,0.00,0.80,0.60,0.00,0.00,0.00,0.00,0.00,0.70,Goal and Shot Creation,2.11,1.41,0.00,0.00,0.20,0.30,0.20,0.50,0.50,0.00,0.00,0.00,0.00,0.00,Defense,1.81,0.90,0.60,0.90,0.30,0.80,1.81,44.4%,1.00,0.90,0.20,1.51,3.31,0.60,0.00,Possession,42.29,1.00,7.63,21.40,13.56,1.21,42.29,1.71,0.60,35.3%,0.90,52.9%,24.11,101.55,44.00,0.90,0.00,1.21,0.30,27.82,Miscellaneous Stats,0.00,1.41,1.91,0.00,0.00,0.00,0.00,3.52,0.70,1.21,36.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Baird,USA,FW,29,San Diego FC,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.14,0.14,0.08,0.22,2.23,2.37,5.78,Shooting,Per 90,1.45,0.39,27.3%,0.00,0.00,15.20,0.00,0.10,-0.14,-0.14,Passing,26.93,33.77,79.8%,372.48,86.98,16.69,19.71,84.7%,7.88,9.07,87.0%,1.05,1.58,66.7%,0.11,1.18,1.45,0.92,0.13,Pass Types,31.66,1.84,0.13,0.13,0.13,0.92,0.39,0.39,0.13,0.26,0.00,0.26,0.39,Goal and Shot Creation,2.37,1.71,0.26,0.00,0.39,0.00,0.00,0.26,0.00,0.00,0.00,0.26,0.00,0.00,Defense,0.79,0.66,0.39,0.39,0.00,0.39,1.31,30.0%,0.92,0.53,0.13,0.13,0.92,0.92,0.00,Possession,42.31,1.05,5.12,19.84,17.47,3.15,42.31,0.92,0.26,28.6%,0.66,71.4%,22.73,101.82,49.80,1.45,0.66,1.97,1.18,30.48,Miscellaneous Stats,0.00,0.79,1.31,0.26,0.00,0.00,0.00,3.55,1.05,1.31,44.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Baird,USA,"FW,MF",29,FC Cincinnati,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.14,0.14,0.08,0.22,2.23,2.37,5.78,Shooting,Per 90,1.45,0.39,27.3%,0.00,0.00,15.20,0.00,0.10,-0.14,-0.14,Passing,26.93,33.77,79.8%,372.48,86.98,16.69,19.71,84.7%,7.88,9.07,87.0%,1.05,1.58,66.7%,0.11,1.18,1.45,0.92,0.13,Pass Types,31.66,1.84,0.13,0.13,0.13,0.92,0.39,0.39,0.13,0.26,0.00,0.26,0.39,Goal and Shot Creation,2.37,1.71,0.26,0.00,0.39,0.00,0.00,0.26,0.00,0.00,0.00,0.26,0.00,0.00,Defense,0.79,0.66,0.39,0.39,0.00,0.39,1.31,30.0%,0.92,0.53,0.13,0.13,0.92,0.92,0.00,Possession,42.31,1.05,5.12,19.84,17.47,3.15,42.31,0.92,0.26,28.6%,0.66,71.4%,22.73,101.82,49.80,1.45,0.66,1.97,1.18,30.48,Miscellaneous Stats,0.00,0.79,1.31,0.26,0.00,0.00,0.00,3.55,1.05,1.31,44.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reed Baker-Whiting,USA,DF,19,Seattle Sounders,MLS,0.00,0.17,0.17,0.00,0.00,0.00,0.83,0.17,0.02,0.02,0.28,0.30,1.49,4.47,5.79,Shooting,Per 90,0.50,0.17,33.3%,0.00,0.00,18.70,0.00,0.04,-0.02,-0.02,Passing,47.32,56.91,83.1%,748.79,201.67,24.15,25.31,95.4%,18.36,22.17,82.8%,2.81,6.29,44.7%,0.18,1.49,3.31,1.82,1.16,Pass Types,50.29,6.62,0.50,0.17,0.17,3.31,6.12,0.00,0.00,0.00,0.00,0.00,1.82,Goal and Shot Creation,1.99,1.82,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Defense,2.81,1.16,1.16,0.83,0.83,1.65,2.98,55.6%,1.32,2.15,0.33,1.32,4.14,4.63,0.00,Possession,73.13,4.47,21.84,30.94,21.51,1.16,73.13,1.65,0.66,40.0%,0.83,50.0%,39.54,215.90,94.14,1.82,0.33,2.15,0.83,44.17,Miscellaneous Stats,0.17,2.65,0.50,0.17,0.00,0.17,0.00,4.63,0.99,0.66,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monsef Bakrar,ALG,"FW,MF",24,NYCFC,MLS,0.30,0.00,0.30,0.30,0.00,0.00,0.15,0.00,0.28,0.28,0.06,0.36,0.60,1.35,7.64,Shooting,Per 90,2.85,0.75,26.3%,0.11,0.40,15.90,0.00,0.10,+0.02,+0.02,Passing,14.53,20.52,70.8%,185.84,41.93,9.13,12.28,74.4%,3.59,5.09,70.6%,0.60,0.75,80.0%,0.09,0.90,1.05,0.60,0.00,Pass Types,19.92,0.60,0.15,0.15,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,0.60,Goal and Shot Creation,2.25,1.80,0.00,0.00,0.30,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Defense,1.20,0.75,0.30,0.60,0.30,0.90,1.80,50.0%,0.90,0.60,0.00,0.60,1.80,2.10,0.00,Possession,36.54,2.10,5.09,13.03,19.02,4.94,36.54,2.40,0.45,18.8%,1.80,75.0%,19.47,75.62,26.21,1.20,0.30,3.74,1.65,23.21,Miscellaneous Stats,0.00,2.25,1.80,0.00,0.00,0.00,0.00,3.74,2.70,3.00,47.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Bamba,CIV,FW,28,Chicago Fire,MLS,0.18,0.15,0.33,0.18,0.00,0.00,0.11,0.00,0.22,0.22,0.19,0.40,4.14,4.29,7.84,Shooting,Per 90,2.09,0.88,42.1%,0.09,0.21,18.30,0.04,0.10,-0.03,-0.03,Passing,29.02,36.32,79.9%,446.19,125.22,16.09,18.43,87.3%,10.37,12.75,81.3%,1.72,2.75,62.7%,0.18,1.83,2.71,1.98,0.22,Pass Types,34.63,1.47,0.33,0.33,0.18,1.50,0.84,0.04,0.00,0.00,0.00,0.22,0.84,Goal and Shot Creation,4.14,3.30,0.07,0.18,0.29,0.26,0.04,0.48,0.33,0.00,0.07,0.00,0.04,0.04,Defense,0.77,0.48,0.48,0.18,0.11,0.51,1.14,45.2%,0.62,0.88,0.04,0.73,1.50,0.77,0.07,Possession,48.44,0.88,7.18,21.62,20.74,4.43,48.44,3.44,1.32,38.3%,1.94,56.4%,32.06,220.64,115.10,2.49,1.32,2.57,1.69,37.08,Miscellaneous Stats,0.00,0.95,2.09,0.33,0.00,0.04,0.00,4.91,0.48,0.55,46.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tai Baribo,ISR,FW,27,Philadelphia Union,MLS,0.77,0.10,0.87,0.72,0.05,0.05,0.34,0.00,0.66,0.62,0.11,0.73,0.53,1.69,5.30,Shooting,Per 90,2.60,1.06,40.7%,0.28,0.68,10.90,0.00,0.24,+0.11,+0.10,Passing,19.72,25.79,76.4%,259.68,40.25,11.81,14.65,80.6%,5.69,7.18,79.2%,0.63,0.77,81.3%,0.05,1.06,1.45,0.34,0.00,Pass Types,24.39,1.25,0.10,0.05,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.14,1.25,Goal and Shot Creation,2.17,1.78,0.05,0.05,0.19,0.10,0.00,0.19,0.14,0.00,0.00,0.05,0.00,0.00,Defense,0.72,0.48,0.00,0.58,0.14,0.19,0.77,25.0%,0.58,1.25,0.00,0.29,1.01,0.34,0.00,Possession,37.55,0.34,2.02,18.37,17.45,4.92,37.50,1.06,0.53,50.0%,0.53,50.0%,19.19,72.12,21.26,0.39,0.29,2.75,1.11,25.36,Miscellaneous Stats,0.00,1.54,0.82,0.58,0.00,0.00,0.00,2.94,1.64,3.18,34.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luis Barraza,USA,GK,28,D.C. United,MLS,,,,,,0.13,,,,,,,,,,,Per 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,5.08,3.45,68.4%,0.17,0.30,0.56,0.13,13.0%,0.09,0.00,0.04,0.0%,Advanced Goalkeeping,0.00,0.17,0.04,1.52,0.30,-0.12,5.90,17.48,33.7%,27.60,4.52,43.7%,36.8,7.15,75.3%,54.2,13.13,0.78,5.9%,0.95,13.4
Leonardo Barroso,POR,DF,19,Chicago Fire,MLS,0.09,0.09,0.17,0.09,0.00,0.00,0.09,0.00,0.04,0.04,0.07,0.11,2.15,3.19,3.88,Shooting,Per 90,0.95,0.34,36.4%,0.09,0.25,20.90,0.00,0.04,+0.04,+0.04,Passing,33.42,43.32,77.1%,520.71,160.97,16.97,19.21,88.3%,13.69,18.00,76.1%,1.81,3.70,48.8%,0.03,0.69,2.33,0.60,0.00,Pass Types,35.74,7.49,0.52,0.00,0.00,1.55,6.98,0.00,0.00,0.00,0.00,0.09,0.78,Goal and Shot Creation,1.64,1.29,0.00,0.09,0.26,0.00,0.00,0.34,0.17,0.00,0.00,0.17,0.00,0.00,Defense,3.36,2.84,1.81,1.21,0.34,1.46,2.24,65.4%,0.78,0.78,0.00,0.52,3.88,2.84,0.17,Possession,56.41,3.27,18.86,23.68,14.81,1.29,56.41,3.27,1.89,57.9%,1.21,36.8%,27.13,168.11,90.09,1.38,0.17,2.58,0.52,30.57,Miscellaneous Stats,0.00,0.60,0.86,0.00,0.00,0.00,0.00,4.74,0.26,0.95,21.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacob Bartlett,USA,MF,19,Sporting KC,MLS,0.00,0.05,0.05,0.00,0.00,0.00,0.37,0.00,0.01,0.01,0.05,0.06,0.28,3.02,0.37,Shooting,Per 90,0.19,0.00,0.0%,0.00,,19.70,0.00,0.05,-0.01,-0.01,Passing,45.53,53.40,85.3%,879.12,234.70,17.67,18.98,93.1%,20.37,22.37,91.1%,6.84,10.28,66.5%,0.11,0.65,4.37,0.05,0.05,Pass Types,47.91,5.30,2.47,0.05,0.74,2.05,0.98,1.86,0.93,0.56,0.09,0.19,0.60,Goal and Shot Creation,1.58,0.65,0.84,0.00,0.05,0.00,0.05,0.14,0.09,0.05,0.00,0.00,0.00,0.00,Defense,1.63,0.98,0.51,0.98,0.14,0.51,1.16,44.0%,0.65,1.21,0.60,1.40,3.02,2.14,0.05,Possession,63.21,3.86,15.40,36.47,11.67,0.37,63.21,0.37,0.14,37.5%,0.14,37.5%,32.37,145.02,63.30,0.93,0.00,0.65,0.37,39.86,Miscellaneous Stats,0.00,1.30,0.70,0.00,0.00,0.05,0.05,3.35,0.23,0.65,26.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Bartlett,USA,DF,27,D.C. United,MLS,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.04,0.04,0.05,0.09,0.28,1.87,0.31,Shooting,Per 90,0.38,0.10,27.3%,0.00,0.00,11.90,0.00,0.10,-0.04,-0.04,Passing,41.32,49.48,83.5%,801.25,318.89,14.52,16.04,90.5%,22.34,24.31,91.9%,4.22,7.74,54.5%,0.04,0.38,1.83,0.17,0.03,Pass Types,46.88,2.42,1.76,0.00,0.55,0.10,0.59,0.00,0.00,0.00,0.00,0.17,0.45,Goal and Shot Creation,0.69,0.66,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Defense,1.28,0.66,0.83,0.38,0.07,0.76,1.04,73.3%,0.28,1.42,0.97,1.21,2.49,6.81,0.07,Possession,61.75,10.51,39.45,19.19,3.39,1.59,61.75,0.10,0.10,100.0%,0.00,0.0%,31.98,148.99,70.46,0.24,0.00,0.55,0.24,37.65,Miscellaneous Stats,0.00,1.21,0.55,0.07,0.00,0.07,0.03,4.05,3.08,1.69,64.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethan Bartlow,USA,DF,24,Houston Dynamo,MLS,0.00,0.14,0.14,0.00,0.00,0.00,0.14,0.00,0.08,0.08,0.06,0.14,0.68,4.21,0.41,Shooting,Per 90,0.68,0.14,20.0%,0.00,0.00,14.40,0.00,0.12,-0.08,-0.08,Passing,43.24,53.28,81.1%,813.26,346.63,17.65,19.21,91.9%,19.75,21.72,90.9%,5.16,10.59,48.7%,0.05,0.34,5.57,0.27,0.00,Pass Types,51.65,1.49,1.22,0.27,0.61,0.88,0.14,0.00,0.00,0.00,0.00,0.14,0.54,Goal and Shot Creation,1.15,0.95,0.00,0.07,0.07,0.00,0.07,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Defense,1.29,0.75,0.88,0.20,0.20,0.88,1.09,81.3%,0.20,1.15,0.61,0.27,1.56,6.45,0.07,Possession,63.87,7.81,29.52,29.32,5.29,1.15,63.87,0.48,0.41,85.7%,0.07,14.3%,35.43,169.14,110.29,0.81,0.07,0.20,0.14,43.64,Miscellaneous Stats,0.00,0.81,0.48,0.00,0.00,0.00,0.00,2.65,1.97,1.09,64.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cole Bassett,USA,"MF,FW",23,Colorado Rapids,MLS,0.12,0.12,0.25,0.08,0.04,0.04,0.16,0.00,0.21,0.18,0.14,0.32,2.87,5.16,4.55,Shooting,Per 90,1.72,0.57,33.3%,0.05,0.14,17.80,0.12,0.10,-0.09,-0.10,Passing,38.89,48.93,79.5%,648.69,196.60,18.93,21.97,86.2%,15.74,18.36,85.7%,3.07,5.61,54.7%,0.20,1.27,4.30,1.31,0.33,Pass Types,45.33,3.48,1.27,0.20,0.33,2.79,1.15,0.74,0.29,0.41,0.00,0.12,1.02,Goal and Shot Creation,3.24,2.66,0.29,0.04,0.12,0.04,0.08,0.41,0.33,0.00,0.00,0.04,0.04,0.00,Defense,1.19,0.70,0.45,0.49,0.25,0.57,1.64,35.0%,1.07,1.11,0.08,0.16,1.35,1.07,0.00,Possession,59.02,1.76,8.69,30.33,20.29,2.91,58.98,1.76,0.70,39.5%,1.02,58.1%,34.34,196.56,107.09,1.80,0.53,1.35,0.70,41.89,Miscellaneous Stats,0.00,0.78,0.82,0.00,0.00,0.00,0.00,3.40,0.82,0.53,60.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amine Bassi,FRA,"MF,FW",27,Houston Dynamo,MLS,0.10,0.15,0.26,0.10,0.00,0.00,0.21,0.00,0.11,0.11,0.20,0.31,1.85,6.33,6.59,Shooting,Per 90,0.87,0.21,23.5%,0.12,0.50,19.80,0.05,0.12,-0.01,-0.01,Passing,47.44,54.49,87.1%,667.05,177.02,28.92,31.34,92.3%,13.38,15.23,87.8%,2.57,4.12,62.5%,0.16,2.26,4.17,1.39,0.15,Pass Types,51.87,2.47,0.82,0.05,0.21,1.96,0.15,0.62,0.31,0.15,0.00,0.15,0.67,Goal and Shot Creation,3.76,2.93,0.46,0.00,0.10,0.21,0.05,0.26,0.15,0.00,0.00,0.10,0.00,0.00,Defense,1.08,0.67,0.36,0.57,0.15,0.41,1.08,38.1%,0.67,0.67,0.00,0.82,1.90,0.31,0.00,Possession,61.90,0.15,5.66,32.83,23.77,2.26,61.90,1.08,0.46,42.9%,0.57,52.4%,39.93,179.18,77.86,1.85,0.31,2.11,0.98,49.35,Miscellaneous Stats,0.00,1.85,1.85,0.41,0.00,0.00,0.00,3.76,0.26,0.93,21.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zorhan Bassong,CAN,"MF,DF",25,Sporting KC,MLS,0.05,0.00,0.05,0.05,0.00,0.00,0.43,0.00,0.03,0.03,0.08,0.10,1.30,6.54,2.81,Shooting,Per 90,0.54,0.22,40.0%,0.10,0.25,18.00,0.00,0.05,+0.03,+0.03,Passing,46.27,53.84,85.9%,755.62,228.65,24.00,26.76,89.7%,16.92,19.24,87.9%,4.16,5.89,70.6%,0.11,0.70,6.22,1.14,0.32,Pass Types,51.35,2.43,0.76,0.00,0.49,1.24,1.30,0.32,0.16,0.11,0.00,0.05,0.70,Goal and Shot Creation,2.00,1.78,0.11,0.00,0.11,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,Defense,2.05,1.14,0.97,0.92,0.16,0.70,1.41,50.0%,0.70,1.24,0.54,1.08,3.14,1.62,0.05,Possession,63.41,2.16,12.16,36.00,16.11,0.76,63.41,0.76,0.49,64.3%,0.22,28.6%,33.57,195.78,93.19,1.68,0.16,1.24,0.49,44.49,Miscellaneous Stats,0.00,2.05,0.81,0.05,0.00,0.05,0.00,4.86,0.97,0.65,60.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Bauer,USA,DF,26,Nashville SC,MLS,0.21,0.21,0.43,0.21,0.00,0.00,0.00,0.00,0.07,0.07,0.10,0.17,1.07,4.37,4.05,Shooting,Per 90,0.85,0.32,37.5%,0.25,0.67,11.60,0.00,0.09,+0.14,+0.14,Passing,42.65,53.53,79.7%,725.44,262.43,21.75,23.89,91.1%,17.17,20.47,83.9%,3.41,6.72,50.8%,0.11,1.17,2.88,0.85,0.11,Pass Types,43.40,9.81,0.75,0.11,0.21,1.28,9.06,0.00,0.00,0.00,0.00,0.32,0.53,Goal and Shot Creation,2.03,1.81,0.21,0.00,0.00,0.00,0.00,0.32,0.21,0.11,0.00,0.00,0.00,0.00,Defense,1.71,0.75,1.17,0.43,0.11,0.75,1.17,63.6%,0.43,0.96,0.43,0.85,2.56,4.80,0.00,Possession,66.22,4.80,25.27,25.38,15.68,2.67,66.22,0.75,0.11,14.3%,0.64,85.7%,31.14,132.01,57.69,0.75,0.11,0.85,0.64,38.82,Miscellaneous Stats,0.00,0.75,0.96,0.00,0.00,0.00,0.00,3.09,1.81,1.28,58.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timo Baumgartl,GER,DF,28,St. Louis City,MLS,0.00,0.05,0.05,0.00,0.00,0.00,0.21,0.00,0.06,0.06,0.02,0.08,0.26,2.57,0.21,Shooting,Per 90,0.51,0.05,10.0%,0.00,0.00,10.10,0.00,0.11,-0.06,-0.06,Passing,47.51,53.77,88.4%,885.27,395.87,17.81,19.09,93.3%,24.42,26.43,92.4%,4.41,6.57,67.2%,0.05,0.36,2.10,0.26,0.05,Pass Types,49.62,4.00,2.21,0.05,0.46,0.21,0.21,0.00,0.00,0.00,0.00,0.15,0.72,Goal and Shot Creation,0.82,0.77,0.00,0.00,0.00,0.05,0.00,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Defense,1.74,0.97,1.44,0.31,0.00,0.97,1.28,76.0%,0.31,1.85,1.13,0.82,2.57,4.36,0.05,Possession,64.04,12.83,38.89,22.53,2.82,1.18,64.04,0.10,0.00,0.0%,0.10,100.0%,37.41,159.01,73.38,0.26,0.00,0.21,0.15,42.02,Miscellaneous Stats,0.00,1.08,0.21,0.00,0.00,0.05,0.00,3.23,1.39,0.87,61.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
